n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
60,-7.428667e-05,0.00010733017,2.2235427e-05,-0.0007797732,5.7509766e-05,-0.00013339690139999998,0.0003673937394178751
61,-1.4621783e-06,-0.0003865343,-0.0002021855,-0.00046299753,0.00013293399,-0.00018404910366,0.0002514744893350491
62,4.639253e-05,-0.00023484637,-0.00036201635,0.00013627291,0.00017720394,-4.739866800000001e-05,0.00023827468168052438
63,-3.5161833e-05,0.00021129102,-0.0004423908,0.00074419944,0.00027392202,0.0001503719694,0.0004351428797499224
64,4.9102433e-05,0.0006174339,-0.0003878064,0.0009093771,0.00029168077,0.00029595756060000003,0.0005020257630060879
65,-5.6504878e-06,0.0007513253,-0.00031886162,0.00097423646,7.392295e-05,0.00029499452044,0.0005444462356889334
66,4.595134e-05,0.0005131491,0.0036584048,0.00086956704,0.00032135873,0.0010816862019999997,0.0014712709027875606
67,2.072992e-05,0.000378519,0.0065854257,0.00081267837,-5.2962194e-05,0.0015488781592,0.0028363564382844204
68,-0.001001812,0.00043130634,0.005796941,0.0004365024,0.00063406164,0.001259399876,0.0026199382468834248
69,0.000106930514,0.0002770746,0.0046673636,0.0008521084,0.0015095132,0.0014825980628,0.0018632445619555463
70,-0.0015548116,0.0006055227,0.004143207,0.00032633689,0.0016623819,0.001036527378,0.002088559636272302
71,-0.00066445547,-0.00044230954,0.0035677655,-0.00021775148,0.0016217517,0.000773000142,0.0018066500525567451
72,-0.00075198105,-0.0017167501,0.002753186,-0.00046250672,0.0015227037,0.000268930366,0.0018209654631032607
73,-0.000457671,-0.00026902935,0.0025466527,-0.0006523513,0.0013375033,0.00050102087,0.0013898423692153463
74,-0.00059765275,-0.0010609701,0.0026226735,-0.00047080798,0.0011232306,0.000323294654,0.0015265952818741746
75,-0.00035288514,-0.00033465208,0.0030070692,-0.0004987195,0.0007889132,0.000521945136,0.0014822243978320204
76,-0.00047885271,-0.0005962156,0.0030933167,-0.00028505397,0.00016971512,0.0003805819079999999,0.0015442819699087798
77,-0.000113396934,-0.00022692562,0.0028480627,-0.0004854615,-0.00020736082,0.00036298356519999997,0.001396039154125976
