n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
113,-0.00076114386,-0.00029049214,-0.00078956375,1.2064298e-05,0.00073311373,-0.00021920434439999997,0.0006293816687259644
114,-0.00010669427,-0.000105764826,-0.00038380155,4.200329e-05,0.00061574427,1.2297382800000012e-05,0.0003708175595026663
115,0.0003665671,-0.0002967908,0.00014648892,-1.5764943e-05,0.0004283356,0.0001257671754,0.0002951898664692345
116,0.00024809496,-4.7710546e-05,0.0005892402,-1.48096315e-05,0.0002816532,0.0002112936365,0.00025853155745551393
117,0.00011322613,-0.00049104274,0.0008400856,-6.547209e-05,0.0001182822,0.00010301581999999998,0.0004808593666300186
118,-3.6770645e-05,-0.00019800264,0.0010487629,-7.126875e-05,0.0002346718,0.000195478533,0.0005023822126428586
119,-1.0150034e-05,-5.071921e-05,0.0010307713,-2.7712108e-06,3.3144584e-05,0.00020005508584000002,0.000465338852494206
120,7.027404e-05,-0.00015619711,0.0008927876,2.3173969e-05,0.00034174306,0.00023435631180000003,0.0004089977457391777
121,-3.835361e-05,-8.893399e-05,0.00046302628,2.1449321e-05,-0.00024195813,2.3045974199999995e-05,0.00026463267719535
122,-4.9004575e-05,-8.977555e-05,2.8500644e-05,2.3834038e-05,0.0002798874,3.86883914e-05,0.0001437832086490764
123,-7.974234e-05,-0.00018601083,-0.00033110305,2.6058493e-05,-0.00013011588,-0.0001401827214,0.000132232096874513
124,-0.00013328815,8.447418e-06,-0.00037274984,2.37684e-05,-7.568516e-05,-0.0001099014664,0.00016021942120085565
125,1.3180728e-05,-0.0002841415,-0.00030782667,1.4051017e-05,-8.095472e-05,-0.000129138229,0.00015734918906597467
126,-0.00029491127,8.9230176e-05,-0.00017976391,-5.890628e-05,7.468536e-05,-7.393318480000001e-05,0.00016505076383411954
127,-3.252609e-05,-0.0006497639,-0.00018479867,-0.00015357685,-8.438939e-06,-0.00020582088980000002,0.00025944531787291735
128,-2.169078e-05,-0.001548114,-0.0002475783,-0.00018530937,-6.5763765e-05,-0.00041369124299999994,0.0006405826789506264
129,6.647267e-05,-0.0017353855,-6.407694e-05,-0.0001685207,4.6495214e-05,-0.00037100305120000004,0.0007685102496001256
130,0.00015532607,-0.0020980604,-0.0001853542,-0.000104537205,-9.70264e-05,-0.000465930427,0.0009213069717840526
131,-9.435564e-05,-0.0017571228,-9.387768e-05,-0.000124685,0.00017374614,-0.00037925899599999997,0.0007797024560749266
132,-0.00087942334,-0.0008338527,3.149318e-05,-0.0001541748,-0.0001674217,-0.00040067587199999995,0.0004239049655263801
133,0.00022161209,-0.00015444387,0.0006955402,-4.4568198e-05,0.00037308008,0.0002182440604,0.0003390293933043138
134,0.0014329602,-0.0005774428,-0.00051129994,-2.1054377e-05,-0.0003875327,-1.2873923400000037e-05,0.0008363669860685388
135,0.000203146,-0.00054953044,-9.5693875e-05,8.983368e-06,-0.00023776825,-0.0001341726394,0.00028240585834308704
136,0.00064123265,-0.00054301973,0.0007637816,1.6235655e-05,0.00010331822,0.000196309679,0.0005262278194436531
137,0.00032025657,-0.00032955938,0.0012406664,0.0001240325,1.4327267e-05,0.0002739446714,0.0005896583096075172
138,0.0005451776,-0.000121740435,0.0013361415,0.00011944541,5.7681867e-05,0.0003873411884,0.0005841108370149135
139,0.00049656583,0.00013501206,0.001154887,0.00015319453,7.5565156e-05,0.00040304491520000007,0.00045153142225054
140,0.00050204876,0.0003026243,0.00049191655,7.171206e-05,6.443722e-05,0.000286547778,0.00021468753225269957
