n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
56,0.6471591,0.6529343,0.6252308,0.6670332,0.66752946,0.6519773719999999,0.017378549766448304
57,0.6203283,0.62510717,0.6264695,0.67234147,0.65400684,0.639650656,0.022546610825929667
58,0.62679046,0.669402,0.6145029,0.6522668,0.6376456,0.640121552,0.021476821032092273
59,0.6191724,0.622552,0.6069437,0.6571831,0.64655316,0.6304808719999999,0.020712764407749162
60,0.5891691,0.6153096,0.6183604,0.64655113,0.6357995,0.6210379460000001,0.02193417755559983
61,0.61336136,0.6256645,0.60737824,0.63948417,0.62945926,0.623069506,0.01282057010933525
62,0.58709073,0.6007638,0.6182087,0.6343028,0.64532346,0.617137898,0.023775774293293167
63,0.6003243,0.5917855,0.6152421,0.6397496,0.6381125,0.6170428,0.02168071141798627
64,0.61697215,0.59873223,0.59914994,0.6183405,0.639969,0.6146327639999999,0.016983004064729842
65,0.6132133,0.6023049,0.5772495,0.62857735,0.62796557,0.609862124,0.021271575521341395
66,0.5962876,0.6013593,0.6016388,0.62130415,0.63050103,0.610218176,0.01483609879768364
67,0.5846565,0.5987638,0.6152123,0.63266224,0.6178001,0.609818988,0.018506540121581896
68,0.596537,0.58216834,0.802374,0.61105573,0.58299124,0.635025262,0.09429061264924904
69,0.56739813,0.57646155,0.6970546,0.6219394,0.59288085,0.6111469059999999,0.05231464407619945
70,0.5515114,0.57699573,0.6591307,0.62558794,0.5903567,0.600716494,0.04219582189256513
71,0.5556345,0.580793,0.6231362,0.58933175,0.5633371,0.58244651,0.02640949132538338
72,0.57048684,0.5691929,0.6006814,0.5802728,0.5488583,0.573898448,0.01883314328678355
73,0.56800413,0.57856536,0.55291784,0.5861824,0.5607727,0.5692884860000001,0.01335693596451971
74,0.56170785,0.5727491,0.5264387,0.59569067,0.548984,0.5611140640000001,0.025888161619700402
75,0.57905805,0.5547322,0.5084987,0.58355796,0.5565297,0.556475322,0.02978358010198608
