n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
38,0.9953655,0.9640391,0.8346475,1.0609243,1.0123932,0.97347392,0.08515179286311003
39,0.97437936,0.9466116,0.81893784,1.0341408,0.9937397,0.9535618600000001,0.08171983477079969
40,0.95978296,0.93619263,0.8081911,1.0221503,0.97718525,0.940700448,0.08048044663540561
41,0.9395038,0.9166679,0.79908085,1.0000379,0.9532554,0.92170917,0.07501720252165166
42,0.9279505,0.89869314,0.7842793,0.9851089,0.93792295,0.906790958,0.07520855700138661
43,0.91809046,0.88528174,0.7749109,0.9710201,0.92286086,0.894432812,0.07348925171761872
44,0.90064293,0.8687187,0.7677289,0.95601004,0.9093058,0.8804812740000001,0.07034450254819333
45,0.88539773,0.8525768,0.75675476,0.94491476,0.901494,0.8682276099999999,0.07062848016265748
46,0.8615079,0.83620244,0.74952924,0.9341991,0.8850329,0.8532943159999998,0.06833686408707587
47,0.85377556,0.8253388,0.7431554,0.9092809,0.86920655,0.840151442,0.06212154292640611
48,0.83433336,0.8096209,0.7292751,0.90465236,0.8571255,0.8270014440000001,0.06489106664076252
49,0.8237432,0.8017332,0.7222591,0.8838992,0.8416934,0.8146656200000001,0.059817230744092446
50,0.81847966,0.79125255,0.7170927,0.87743753,0.8348241,0.807817308,0.05957216963478978
51,0.8011938,0.7738959,0.71185577,0.8650507,0.8234119,0.795081614,0.057251664834784305
52,0.78369343,0.74352634,0.6980382,0.8541418,0.8161907,0.779118094,0.06096021333822231
53,0.7725463,0.73172045,0.6952201,0.83892906,0.79549927,0.766783036,0.055707999497452164
54,0.7426869,0.7103503,0.6839055,0.8210172,0.78411186,0.748414352,0.055200890759457125
55,0.72527677,0.7020657,0.6712021,0.8024032,0.76754475,0.733698504,0.05206549727541578
56,0.7124609,0.6908332,0.66391176,0.7927027,0.7496806,0.721917832,0.05050163641679466
57,0.7001249,0.68427646,0.6526865,0.77541894,0.7366531,0.7098319799999999,0.04752351967479682
58,0.6862666,0.67617995,0.64311457,0.76702434,0.72256964,0.6990310200000001,0.04740492958229817
59,0.67840505,0.6740012,0.6415956,0.759696,0.703882,0.69151597,0.04407987613724091
60,0.67402506,0.66458625,0.62950593,0.75491333,0.6940263,0.6834113740000001,0.04629657504278941
61,0.6620208,0.6623463,0.6222264,0.74491435,0.6877419,0.6758499499999999,0.045167435420361196
62,0.6542934,0.6561414,0.6139321,0.7363071,0.68756306,0.669647412,0.045516036963401375
63,0.64384663,0.6628292,0.6055931,0.72610664,0.6711793,0.661910974,0.043891491188620846
64,0.63404226,0.6543466,0.5909309,0.71776724,0.66551447,0.652520294,0.046271046993892194
65,0.62654144,0.6604866,0.58385134,0.7144855,0.66239953,0.649552882,0.048340062366970714
66,0.6273633,0.65470666,0.5825881,0.7162888,0.6564827,0.6474859119999999,0.04869179681739746
67,0.6256014,0.6539173,0.57626903,0.69977975,0.6514981,0.6414131160000001,0.04516217385134414
68,0.6175692,0.6459023,0.570753,0.7044368,0.63784456,0.6353011719999999,0.04842385036295565
69,0.6217798,0.6318325,0.575016,0.699355,0.6397265,0.63354196,0.04454257352334953
70,0.6115283,0.6274227,0.5644464,0.6794323,0.6383169,0.62422932,0.041807116678048956
71,0.61319053,0.6186025,0.55390304,0.67460185,0.6310189,0.6182633639999999,0.043315207106807516
72,0.60610354,0.61289424,0.5644814,0.6693298,0.63092643,0.6167470820000001,0.038163552752202186
73,0.5989051,0.6134571,0.5599958,0.6665896,0.6260932,0.6130081599999999,0.03889600604667527
74,0.6015198,0.60228395,0.55181974,0.6628734,0.6179868,0.607296738,0.039809675795925765
75,0.59796107,0.6012447,0.5509793,0.6605742,0.6101581,0.6041834739999999,0.03903091393316177
76,0.5792377,0.5990475,0.55052197,0.6475265,0.60720825,0.596708384,0.03583507081434373
77,0.57887393,0.5923995,0.5413382,0.6464428,0.59880865,0.5915726159999999,0.037909544294214746
78,0.58070993,0.59799254,0.54281574,0.64030564,0.5981876,0.5920022900000002,0.03519299955727418
79,0.57431304,0.597561,0.5425363,0.63196456,0.59310496,0.5878959720000001,0.03280465918205401
80,0.5670558,0.5868448,0.5367638,0.6343571,0.5824712,0.58149854,0.03547303775514581
81,0.57308364,0.574262,0.5334406,0.62453693,0.57708347,0.5764813280000001,0.03232134521433736
82,0.57326686,0.57343477,0.523382,0.6256117,0.5697731,0.573093686,0.0361958773148943
83,0.5742688,0.5642101,0.5257844,0.6200481,0.56116295,0.56909487,0.03385843448661646
84,0.57117915,0.5547667,0.5201925,0.6276178,0.5634817,0.5674475699999999,0.038871440342068644
85,0.5602194,0.5604955,0.5115849,0.6212311,0.5597046,0.5626471000000001,0.03891855194165118
86,0.55320776,0.54797256,0.51754403,0.61943924,0.553866,0.5584059180000001,0.03725334530775749
87,0.5536777,0.55233526,0.5178817,0.61253273,0.55214083,0.557713644,0.03416133804096275
88,0.5487175,0.5534233,0.51679987,0.6133344,0.5528381,0.557022634,0.03495828412063838
89,0.55062354,0.5554632,0.5170893,0.6171719,0.5443667,0.556942928,0.03679716872021434
90,0.5389906,0.54786724,0.5140139,0.6162062,0.5408654,0.5515886680000001,0.038323744116136677
91,0.53896177,0.539428,0.51104546,0.6192395,0.5409638,0.549927706,0.04070258293622879
92,0.54142284,0.5426606,0.51286405,0.61880594,0.54523754,0.552198194,0.03949459256865146
93,0.53702104,0.5371811,0.5105677,0.6120124,0.5470209,0.548760628,0.03786296494920758
94,0.52867657,0.5282005,0.50697875,0.60474026,0.5429472,0.5423086560000001,0.037185981931546874
95,0.5241673,0.5313549,0.49662018,0.60253906,0.5462216,0.540180608,0.03923295860156254
96,0.5241021,0.5265816,0.4968438,0.5986024,0.54170024,0.537566028,0.037758327838847944
97,0.5162965,0.53278685,0.49034944,0.5927433,0.53741115,0.5339174480000001,0.03769162439632667
98,0.51376903,0.52069104,0.49042577,0.59692633,0.5332588,0.531014194,0.04000259766838935
99,0.5233333,0.51826835,0.4895877,0.5778228,0.5214063,0.5260836899999999,0.03201333687446528
100,0.51539224,0.5235816,0.48718184,0.5797032,0.5192239,0.525016556,0.03372808987886625
101,0.50969803,0.5174598,0.48545516,0.5737393,0.51940256,0.52115097,0.032355736786100216
