n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
104,-2.657704e-05,-0.00083357585,0.00052232697,8.894325e-05,-0.0009922488,-0.00024822629400000006,0.0006428000501720764
105,-0.0004985664,-0.0007567451,0.0011008135,4.1550295e-05,-0.00041557738,-0.000105705017,0.0007334141388145956
106,-0.0003915965,-0.0006244092,0.00068338553,9.357512e-05,-0.00066749257,-0.000181307524,0.0005701295890548563
107,-0.00030689503,-0.0006496929,-0.0003480547,0.00016224018,-0.0005776203,-0.00034400455,0.00031847249991805057
108,-0.0002533257,-0.00034066517,-0.0013485802,0.0001314636,-0.0004933149,-0.00046088447399999995,0.0005471437199172045
109,-0.0004012182,-0.000525023,-0.0015879835,5.0091512e-05,-0.00027324745,-0.0005474761276,0.0006198466681081261
110,-0.00016075469,-0.00029525446,-0.0014870552,1.1764316e-05,2.7167167e-05,-0.00038082657339999997,0.0006324718360152002
111,-0.0005634292,-0.00031768385,-0.0013748349,2.3668754e-05,0.00034714924,-0.00037702599119999997,0.0006555296158008901
112,-1.5070418e-06,-0.00020753764,-0.0011596468,-2.0446529e-05,0.0006061107,-0.00015660546215999998,0.0006389477152421977
113,-0.00076114386,-0.00029049214,-0.00078956375,1.7046803e-05,0.00073311373,-0.0002182078434,0.0006298431539542564
114,-0.00010669427,-0.000105764826,-0.00038380155,-8.453611e-06,0.00061574427,2.2060026000000075e-06,0.0003704934657964503
115,0.0003665671,-0.0002967908,0.00014648892,-3.516411e-05,0.0004283356,0.00012188734200000001,0.00029763253418021345
116,0.00024809496,-4.7710546e-05,0.0005892402,-2.2215187e-05,0.0002816532,0.0002098125254,0.0002601667634437172
117,0.00011322613,-0.00049104274,0.0008400856,-2.6821868e-05,0.0001182822,0.0001107458644,0.000477774476971138
118,-3.6770645e-05,-0.00019800264,0.0010487629,-7.543218e-05,0.0002346718,0.00019464584700000002,0.000502938014301999
119,-1.0150034e-05,-5.071921e-05,0.0010307713,2.3646455e-05,3.3144584e-05,0.000205338619,0.0004626021266637724
120,7.027404e-05,-0.00015619711,0.0008927876,5.658887e-05,0.00034174306,0.00024103929200000002,0.00040493721563063576
121,-3.835361e-05,-8.893399e-05,0.00046302628,7.8369703e-07,-0.00024195813,1.891284940599999e-05,0.0002648251599824175
122,-4.9004575e-05,-8.977555e-05,2.8500644e-05,-7.021197e-05,0.0002798874,1.98791898e-05,0.0001521217858589514
123,-7.974234e-05,-0.00018601083,-0.00033110305,1.6973422e-06,-0.00013011588,-0.00014505495156,0.00012481629273017162
124,-0.00013328815,8.447418e-06,-0.00037274984,7.432679e-05,-7.568516e-05,-9.978978840000002e-05,0.00017193184611399127
125,1.3180728e-05,-0.0002841415,-0.00030782667,2.612795e-05,-8.095472e-05,-0.0001267228424,0.000160164232046323
126,-0.00029491127,8.9230176e-05,-0.00017976391,1.5202464e-05,7.468536e-05,-5.911143599999999e-05,0.00016999114197553236
127,-3.252609e-05,-0.0006497639,-0.00018479867,3.948774e-05,-8.438939e-06,-0.00016720797179999998,0.00028250645516610427
128,-2.169078e-05,-0.001548114,-0.0002475783,5.0396193e-05,-6.5763765e-05,-0.0003665501303999999,0.0006696066233503224
129,6.647267e-05,-0.0017353855,-6.407694e-05,-6.53219e-06,4.6495214e-05,-0.00033860534920000004,0.0007824678692450851
130,0.00015532607,-0.0020980604,-0.0001853542,-2.3907358e-05,-9.70264e-05,-0.0004498044576,0.0009298797292132452
131,-9.435564e-05,-0.0017571228,-9.387768e-05,-1.4936388e-05,0.00017374614,-0.00035730927359999996,0.0007901357117183128
132,-0.00087942334,-0.0008338527,3.149318e-05,4.057082e-05,-0.0001674217,-0.00036172674800000003,0.0004596554069609219
133,0.00022161209,-0.00015444387,0.0006955402,-6.3625026e-05,0.00037308008,0.0002144326948,0.0003428086143393797
134,0.0014329602,-0.0005774428,-0.00051129994,-0.00011563265,-0.0003875327,-3.178957800000004e-05,0.0008376667546924771
135,0.000203146,-0.00054953044,-9.5693875e-05,-0.00015272977,-0.00023776825,-0.000166515267,0.00027093946378620176
136,0.00064123265,-0.00054301973,0.0007637816,-0.00013153076,0.00010331822,0.00016675639600000002,0.0005427588296079247
137,0.00032025657,-0.00032955938,0.0012406664,-0.00012525517,1.4327267e-05,0.00022408713739999994,0.0006154765783752243
138,0.0005451776,-0.000121740435,0.0013361415,-0.00019376591,5.7681867e-05,0.0003246989244,0.0006346335409518134
139,0.00049656583,0.00013501206,0.001154887,-0.00010385387,7.5565156e-05,0.0003516352352,0.0004992065926504069
140,0.00050204876,0.0003026243,0.00049191655,-7.868277e-05,6.443722e-05,0.000256468812,0.00025839804203238204
